"mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "Rhat" "n.eff"
"bd[33]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[34]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[35]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[36]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[37]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[38]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[39]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[40]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[41]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[42]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[43]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[44]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[45]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[46]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[47]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[48]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[49]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[50]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[51]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[52]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[53]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[54]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[55]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[56]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[57]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[58]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[59]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[60]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[61]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[62]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[63]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[64]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[65]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[66]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[67]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[68]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[69]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[70]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[71]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[72]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[73]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[74]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[75]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[76]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[77]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[78]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[79]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[80]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[81]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[82]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[83]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[84]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[85]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[86]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[87]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[88]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[89]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[90]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[91]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[92]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[93]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[94]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[95]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[96]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[97]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[98]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[99]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[100]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[101]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[102]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[103]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[104]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[105]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[106]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[107]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[108]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[109]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[110]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[111]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[112]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[113]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[114]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[115]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[116]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[117]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[118]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[119]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[120]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[121]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[122]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[123]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[124]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[125]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[126]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bof[1]" 13.5205787443907 0.453754487656754 12.6596205953607 13.2106125683602 13.5083891413069 13.8178004941609 14.454594638251 1.00344834685852 830
"bof[2]" 12.9159561023028 0.645579763082934 11.5850570134747 12.5153384176161 12.9312556598373 13.3422226650926 14.1440024103174 1.00491887809798 380
"bof[3]" 12.1890005588271 0.606182376179672 10.9428145050378 11.8100011620886 12.2087270523643 12.5881476303416 13.3122144786817 1.00303026553872 1400
"bof[4]" 11.7312939247604 0.476167728338132 10.7957306715275 11.4139442362325 11.728886706889 12.0512008794931 12.6699152020562 1.0022819592583 2000
"bof[5]" 12.5870354543285 0.480196823615544 11.6468552944577 12.2635636766071 12.5877119620816 12.9064070610492 13.5275728401566 1.0012825077854 4500
"bof[6]" 13.4498107169775 0.432831940896523 12.6243570378251 13.1528637729676 13.4396128628017 13.7384832045251 14.3207187728484 1.00253864158762 950
"bof[7]" 12.3038495338587 0.500393356334726 11.3111028514604 11.969135255656 12.3140469713579 12.6478069454566 13.2635988809378 1.00109433667598 10000
"bof[8]" 12.7412216567505 0.613341041259446 11.4841674729526 12.3632255228171 12.7439977357261 13.1366550588982 13.9338119667603 1.00336676418853 620
"bof[9]" 12.9723049053748 0.591287197168729 11.8196928757524 12.5820362710344 12.9772588877551 13.3703349204407 14.1333416149377 1.00617350379051 290
"bof[10]" 14.0439644546077 0.652301289034467 12.8180525256351 13.5864844316181 14.0201682101067 14.4709979345447 15.3590341591973 1.00595714298225 300
"bof[11]" 12.7648500164148 0.482637463757597 11.8118112039747 12.4486557466052 12.7645385645435 13.0843430953373 13.6951850605093 1.00127132406457 4700
"bof[12]" 13.3614949934463 0.504676686436685 12.3819845145156 13.0181503383986 13.3536329960876 13.6968362752588 14.3558362360077 1.00211050153643 1300
"bof[13]" 13.0304111680385 0.464598349878192 12.1066797312319 12.7260562535696 13.0364378389369 13.3393280176003 13.9208898669981 1.00235942097784 1100
"bof[14]" 12.4452336616196 0.435209300891656 11.5737235103824 12.1629845123664 12.4473963214766 12.7295866362514 13.2949440924859 1.0011497807204 7500
"bof[15]" 12.6781780273678 0.51002729503866 11.6496821135738 12.3480269956775 12.6806707404292 13.0135113686155 13.6676328857795 1.00801294874692 210
"bof[16]" 12.806106508569 0.479428059069267 11.8426468241868 12.4905658371721 12.8096524538669 13.1346262687616 13.7161693019678 1.0084759575786 350
"bof[17]" 13.6524357421143 0.483547436556363 12.7349863041017 13.3223132176778 13.6428289593742 13.97149306122 14.6291022367921 1.00227085482199 1100
"bof[18]" 13.5746816473316 0.503507110367206 12.586588737704 13.2417053619042 13.5773454051351 13.9037927502752 14.5589376665923 1.00100699214645 20000
"bof[19]" 12.6356317771836 0.520350268346827 11.5636286943203 12.3100088401311 12.6458402207451 12.9757915478069 13.6418592804994 1.00249353738985 20000
"bof[20]" 13.0661265194999 0.550129900438487 11.998919765762 12.6984181268377 13.059233230687 13.4313524950392 14.1670546954986 1.00373450672071 540
"bof[21]" 12.724093220227 0.487890791408372 11.7580627424228 12.3948264094581 12.7243504896746 13.0477894720756 13.6828759222483 1.00235238457619 1100
"bof[22]" 12.6550593855865 0.435772275511862 11.8220807726283 12.3604347252419 12.6491555141558 12.9432972678451 13.5147806273237 1.00188554839348 1600
"bof[23]" 12.5324471930133 0.508523658124742 11.5289002864887 12.1925089831195 12.5328267437778 12.8755054013658 13.5221119282761 1.00422097977172 460
"bof[24]" 14.0123027243793 0.495792613025214 13.0700242101602 13.6791949955485 14.0009781486227 14.3371497252879 15.0116543156577 1.0024421698117 2400
"bof[25]" 13.0418347258823 0.540653839571247 11.9631074296345 12.68487714227 13.0473930689805 13.4006035052078 14.0911832203324 1.00096513197402 20000
"bof[26]" 11.7449290031989 0.873906667048326 9.88930361936629 11.1957454107038 11.7894744007682 12.3243913554804 13.3357110198473 1.00569190093508 2200
"bof[27]" 12.8467725488826 0.5720012987229 11.6998536927237 12.5000697419276 12.8512491352316 13.1904766990379 13.9951237259445 1.00288300637262 3700
"bof[28]" 12.991064312406 0.572644385399745 11.8662680048591 12.6442108804593 12.9811819147999 13.3264996184637 14.1814100278453 1.00284239849582 20000
"bof[29]" 12.2524141032061 0.651909488312566 10.8517847483705 11.8659146990285 12.2894587891359 12.6753637854941 13.4605579763306 1.00189491617165 2700
"bof[30]" 12.8278095514965 0.593689847673709 11.6301402038452 12.4702586479586 12.8345944227409 13.1891950635304 14.019120298006 1.0047029699372 1300
"bof[31]" 13.2819187722646 0.68632048430416 11.9810147062042 12.8447621435451 13.2532642054952 13.6913611778197 14.7306667773756 1.00592575695563 300
"bof[32]" 12.7568717593873 0.574564951925759 11.5618889946565 12.4121010080741 12.7689897992001 13.1174356496463 13.8912054747623 1.00125148067117 5000
"bof[33]" 13.2249268905117 0.58351379073083 12.1195382039913 12.8597705887292 13.2040442767301 13.565240608739 14.4645963358559 1.00175868019252 20000
"bof[34]" 12.5544669166127 0.59523000091212 11.3139772706644 12.1951841060887 12.5757575010943 12.923763728123 13.7059505493268 1.00205719607903 6500
"bof[35]" 13.077546173657 0.584510005859413 11.9303100704304 12.7124458705641 13.0650284911354 13.4172008386209 14.3011708039404 1.00323035016253 740
"bof[36]" 12.9744410374138 0.577501714416999 11.8318579455815 12.6191484079229 12.9652934135833 13.3175041305394 14.1867218272625 1.00308208667324 760
"bof[37]" 12.8484759980063 0.588669515774053 11.656069870321 12.4887431083679 12.8482760107674 13.2051504867107 14.0405437369378 1.0025410631077 940
"bof[38]" 12.8696710327777 0.616568723183885 11.6293452735629 12.497351840642 12.8697518298227 13.2457722141425 14.1095175208442 1.00308158846116 1200
"bof[39]" 12.9706402210799 0.694023561161429 11.6066149653225 12.5340988679262 12.9476203695804 13.3879553126078 14.4176234800017 1.00529074447979 350
"bof[40]" 13.1684040371411 0.581346032083248 12.0382391836679 12.8107353768087 13.1565438666033 13.5136261842369 14.3784046302823 1.00268976720106 20000
"bof[41]" 13.5894358169562 0.645749512569594 12.4050306039362 13.1715414402267 13.5409508955933 13.9663515280091 14.9889393899505 1.00194531638691 6400
"bof[42]" 13.4096681179598 0.824827752700907 11.8589429159359 12.8793877925684 13.3662633664269 13.9090878911366 15.1531293364297 1.01256443716227 140
"bof[43]" 13.2642475018871 0.586884789991209 12.1301841471196 12.9013048147652 13.2412016825515 13.6120202409624 14.5044004099807 1.00279866069464 20000
"bof[44]" 12.9337387273748 0.564895277202699 11.8033130577301 12.5848543124421 12.9333909959922 13.2748317081278 14.0773251681646 1.00297239827889 1500
"bof[45]" 12.3706402180471 0.893193581364804 10.4848014521933 11.8278884650467 12.4059731999194 12.9532201202736 14.0616120687771 1.00967462777885 170
"bof[46]" 12.9853051941039 0.701282458366587 11.5631549638729 12.5517158332729 12.9907676248346 13.422848373191 14.3629834234818 1.0045491354722 420
"bof[47]" 12.9827801554392 0.574232412359968 11.8204591287998 12.6367198583446 12.9810167030255 13.3287430806834 14.1541144014539 1.00360920714683 1200
"bof[48]" 12.8090563678797 0.562846643868005 11.6623569341863 12.4689895566836 12.8184668264334 13.1570514278234 13.9182477432004 1.00184469882843 20000
"bof[49]" 12.4563860900579 0.761885300286945 10.8368580393726 11.9952755564601 12.4891765589309 12.953805665224 13.8872157213328 1.00712712534626 240
"bof[50]" 13.4390769986609 0.672112367210718 12.1959161277091 12.9996594325418 13.401480008471 13.8467511091578 14.8685179431301 1.00676907832838 260
"bof[51]" 13.1503763355586 0.698450057761771 11.7716712483551 12.7151501387489 13.1279727848895 13.5727868811438 14.6041691798544 1.00688148627231 250
"bof[52]" 13.2476594218542 0.673561458904278 11.9403589082677 12.8246200455802 13.2317858624088 13.6598217470862 14.6230424684554 1.00250161007131 1300
"bof[53]" 13.9822559451447 0.778672728906744 12.5648761327938 13.4607067777879 13.9306452629863 14.4533948245955 15.6533094321142 1.00295492141405 750
"bof[54]" 13.292107419357 0.632560015588036 12.1156447212008 12.8946394177855 13.2602047055519 13.6637160779862 14.6572731806526 1.0057763032882 310
